,S,K,T,r,sigma,value
33,44.45938328199188,87.79826153593645,0.15355478547571133,0.04824007545455888,0.18876463280207056,42.69091597133197
34,11.670922621972757,94.74295270826849,3.7515980624863783,0.03630758606616813,0.17350833365488155,71.0072798642473
35,98.0712785561398,58.69666582698413,2.0575589556566842,0.045416125717857886,0.6236769121206808,9.081496345156356
36,123.94257046130639,82.9460960945632,2.0522605251905697,0.022473124602864214,1.1858912258805043,40.643841548504284
37,141.51655585337565,55.431884206041545,2.5756252830441784,0.0018688203273296588,0.3648891305626378,1.1413583089552501
38,132.0724486808165,110.1144112237068,2.3125167192879488,0.011336748663095586,0.3459391317021024,14.289187422256248
39,45.65728653497805,106.14064183242056,3.1363873402173246,0.04993730184440871,1.1301540457729378,70.97057382213163
40,150.25235632870692,91.40374997804193,2.781798192884955,0.03198761386918809,0.7616570341709289,27.082422041224245
41,93.67524564752526,143.05802865286,2.1807099178203835,0.024464062043038307,1.1468240467423132,91.3645854972454
42,176.83077136104865,61.611976292302394,0.573119470271119,0.032510715446933805,1.2492365902454352,5.820170230476123
43,183.96739785868797,117.38183451398069,2.331733183724457,0.02501553806184301,1.0122797012533347,49.46545946879582
44,199.55432414899607,93.08837031419647,2.0047535303565365,0.042404368938787664,0.8910473437304486,22.125590516935308
45,8.38874740384654,137.63287765076183,4.322954577105694,0.008519086520136204,0.3989065436462115,124.27056189708111
46,106.6808167872791,96.01000809287484,3.762177144396806,0.03569412263394239,1.3852933158222422,67.03687967709891
47,170.25648653254933,62.9603638831695,4.622504579562411,0.041726923714247265,0.8474746688455472,21.214579618625073
48,141.36079805891947,116.71453393166678,3.515874748393374,0.023844990522910826,0.4858131937053638,28.490398787165812
49,79.90747207521672,85.68556486119186,0.3029111661538808,0.04961697555102757,0.9079524623180715,18.555037441152578
50,68.90353131348928,109.61379882123356,0.634324694658937,0.019793171431773535,0.572989249408432,42.63591104670836
51,183.84879677662352,124.22127434804317,2.500011788021015,0.007112759792540623,1.278113150773556,75.76151949439836
52,31.17338715834812,116.30889077332047,1.6825754315801877,0.046215863891450416,0.18078408554508885,76.43384165744399
53,113.10201239364122,114.59203657784062,3.2455698843441283,0.0064199520110796455,1.4417870782720479,90.36777913695752
54,42.152124343397766,122.26864789921878,2.0751604360400187,0.004874292689226916,0.8945417319571268,88.36201867444244
55,26.091829911018106,123.88736840543076,3.896489289085764,0.040844004274690184,0.6609578406209001,83.89882244846572
56,178.15153451628382,79.06937297722924,2.9779369484392104,0.004702019586682476,1.3031193459239665,48.37048799825227
57,195.522206706889,112.70817004303532,1.8518753737471894,0.009629091439046344,1.4429294500628762,63.753348328011796
58,171.0214193669895,69.30669196853064,4.008336570729284,0.011214278943414435,0.4024548602458241,4.779548251612448
59,112.49563683243807,81.66092360323788,3.381820527760375,0.024984176336426654,0.6753647594865504,26.898168114609245
60,40.749659794235946,65.10130110901375,3.307205882487929,0.046381226683541235,1.363286191879259,45.63091454771895
61,103.43222973211303,114.34155714634211,1.1206074712043872,0.007430505310492985,0.9817879451216425,48.14092356347072
62,63.61581486792822,72.22635177516943,3.393883671023503,0.018138392909160306,0.868120653494989,40.06088899026304
63,111.61263576798804,70.88556686127508,2.4633131079796975,0.048789745576634964,0.1606610713523055,0.0821813768438534
64,117.38413321234175,145.27154823277755,3.1196192236035043,0.03869676406033333,0.10760856227240514,16.077731581051722
65,187.57422447236547,99.86360244948926,0.4962051433014303,0.00947872705289949,0.9804870665170357,8.808115004232178
66,61.67211575116729,112.14028625264471,0.8893073925853656,0.038182323112215324,1.4647504560879465,69.68555560037788
67,29.066015171158345,91.23404605975551,3.311956215321517,0.03757208399172582,1.4813717712681975,72.3353789812971
68,5.3113879777352935,102.62327489949266,4.3764253237011435,0.013227541221528645,1.024495996415871,92.86492307523942
69,165.04969791235334,143.11841211131951,4.031470745865825,0.04903774691955747,0.9869847499811971,72.99198420452208
70,69.85700646583508,115.05199699789767,2.9606308163172605,0.016773292522165112,1.145192607880398,81.4799933864332
71,98.35945221037557,126.64704192557889,3.6439631850320664,0.01960505674295167,0.4600531187896845,47.209180284330195
72,179.45330708372936,55.745419092159956,1.8372774198630581,0.04187986608163786,1.0636564719864112,12.732534644595031
73,115.77706612802112,59.748536434240165,3.271034756734476,0.0198530901504466,0.3226717896107021,2.33406627279477
74,56.95675841985097,149.50748237290009,4.86064144779739,0.005797339422619981,0.6686445273121449,106.8324292678607
75,60.720678006421316,52.57143089767481,3.1574617026240266,0.0048919544392279305,1.2533856562850219,36.9042852570219
76,98.90354297712891,118.91207004762074,0.9575263502375625,0.010877870720570674,0.6118384342241835,35.904185537129536
77,127.54444657157416,117.77111494164268,2.4677284329708895,0.019275523620245417,1.4178428440410218,80.56251650362739
78,166.58547459600487,103.81379133222194,3.347373162695966,0.02806085286273563,0.18620462513420893,0.8440570947829658
79,87.06965667487707,96.78957064182225,3.8085863666374395,0.049967883231203804,0.5811989367053544,32.433350128312526
80,18.631310886647732,81.03656754508303,4.160951155670757,0.03305687732631442,0.28533464490821286,52.06848852599061
81,163.17387543449874,98.43737254005696,3.380700204047341,0.019183788692704727,1.4799924947866747,71.24236257599581
82,145.1220645577548,85.16835649966436,3.7803252081297507,0.004807269118006344,1.2828121239188603,60.57713065369474
83,138.1275455677754,75.81195254616382,0.5394013976283679,0.03744070082097997,0.5078784856389191,0.7470131621838672
84,55.401343077472816,84.54050375994564,0.4172804729042917,0.01089487626834567,0.6709774804261309,31.35381064823367
85,161.4132195911219,120.07584844385029,1.9073468073129463,0.016137299763396125,0.3390967659779415,9.071737107134176
86,137.46819232847406,52.10847612067414,4.897355389572989,0.043120332318939726,0.7220380687166833,13.575001233835563
87,197.58655502501705,50.30882334142682,2.658529272134814,0.03705241107250792,1.3838187831846505,23.72407292946241
88,0.6510703171730636,60.67413240301987,3.9194363360066538,0.014088297017109334,1.2312532212608445,56.8737572897881
89,33.96708828969513,104.76917828615298,1.910090799416616,0.01573454763780819,1.2861118031521621,81.60441490870093
90,152.51070995168132,93.64007765813307,2.4598515477987726,0.025699836703433152,1.1739448763266735,47.44877117038551
91,148.1752764586429,61.36970510321312,4.230161027993329,0.04263746827275686,0.858252815564327,21.084430254482854
92,198.37092423522176,116.03761842806122,2.5541210676306965,0.03202029166056716,0.05533901575352385,2.4747685522074287e-12
93,91.24742626867075,88.10989765822757,3.0324773246738417,0.03310656066318527,1.0193084279486426,47.77748401446782
94,160.45665512540117,76.12861233077405,1.833304455531588,0.023089954409193075,0.5796641754648445,6.688928451384456
95,112.53520632674298,124.94876261111095,1.4208490609140538,0.007716897589872484,0.9278319167544895,55.238810526770735
96,151.19431916777225,140.64023674084683,3.815945129504122,0.04283737082938572,0.3197812198582492,19.548008391948485
97,148.87650283038084,58.06330352758539,1.9457587163111127,0.004171856953664824,0.7759854038835325,9.60230759058565
98,14.045313450179542,80.51178282556685,3.5295582657742197,0.017504706785899972,0.7025080532398423,63.41853280110382
99,24.54374633261951,112.81795845880819,2.986433433878868,0.04252133406227488,1.0082664910056112,83.08476307119926
100,184.11002115680273,101.95052544159174,0.2662072794702963,0.008472336670686986,0.2825307583418381,0.00010400728704440271
101,104.00701257407614,125.73860628309897,4.853603911108878,0.001530339540634601,1.133200473587935,100.70039268537302
102,78.76859003213121,118.53654136149547,4.6775597690194335,0.012478160168819624,0.5335276441377899,59.75090031312388
103,52.42264935880474,65.50538676401416,4.514676828770066,0.018849026060743505,1.0254227789458257,44.680073132410854
104,173.4379785768939,113.85524719342682,0.07515722276982217,0.00876649681790981,0.8027443527745783,0.3266648111581696
105,134.1189127693278,86.46362758034624,2.0169361176816984,0.021308968599412833,0.8289016588211059,25.959126417248214
106,12.880745783205171,70.37193274266565,4.630355201651001,0.025252919869073576,0.8622779493073136,54.203187550572544
107,125.1246947617157,124.1980857599964,3.0340520427156266,0.04465444546817012,0.9894551865565414,63.23876862580443
108,182.55860241846636,146.88156098317967,1.360511127524312,0.03376613502020039,1.186410002395753,62.61053604544874
109,159.9586758701208,56.71991758953187,0.8085000178114587,0.005033029140840709,0.2232982986683451,3.726237787564793e-07
110,44.46646391670954,55.23493385395062,0.8087497986938919,0.03623414521212174,0.2202547705256066,10.061456924369864
111,121.3495565787307,72.2625726827757,4.730117093370266,0.004163101790089248,0.24388029661804678,3.8980846205623667
112,3.9915278723296144,105.18262509979817,0.6828987497036798,0.032918119540216645,0.14488819908772332,98.85299728394443
113,102.17732104572357,127.79718632533049,1.9864141431516058,0.001883556123936602,0.8002491026775201,62.42314875284037
114,31.781813045987395,141.76164016140143,0.5993128374721596,0.029894653464434654,1.3638824842830974,109.80135799608111
115,119.11754382707885,144.30715305346754,2.4664698093697286,0.01095231538183529,0.16390964788906498,26.577153573751858
116,16.485225923174696,55.40972997996712,2.9730259370413723,0.014333065526899356,0.738810566361033,39.84641687529862
117,132.8402717192067,69.0673375608757,0.7414247137774732,0.03344105105832817,1.4686053558551737,20.152087030097476
118,143.71944300596192,76.07393958030313,1.454466710240675,0.04632650653975521,0.44960034179346103,2.446182972614226
119,134.88488864915365,93.6894808429457,3.394692699946606,0.025249669538578632,1.3638276412224244,63.7031101139818
120,158.52893011256435,98.28553863504018,4.055729192788455,0.04669633178869749,0.9447102092771692,43.74660876801648
121,16.57069830736846,61.23149260446442,2.2091408894399134,0.011178438992389711,0.9344690410996827,46.79527175507676
122,32.90472735990608,116.35535941896802,3.982114796533166,0.0013550332993550384,0.3419283238356059,83.3397402020331
123,25.76353954753592,69.1658356244476,4.471827921112424,0.004187214929629329,0.32963206893878483,43.16644098529359
124,16.79374180024049,113.4576549106578,0.4441981113029597,0.007934080494007744,1.00321993894923,96.28249111873696
125,62.43757034429478,53.864293419557505,1.4617568961959075,0.017716817202628164,1.014282195306315,21.702617848718795
126,0.3683694736145604,65.26742449196966,0.20139700944037664,0.045956951633415837,0.9724536517622983,64.2977533201395
127,79.96784537091219,134.01359113957523,3.7290544233458145,0.022834691142394482,0.25745088819579864,48.26697580283698
128,94.1472832917626,75.03599272438687,2.899051722593824,0.004492759751645058,1.066535428277459,43.80896963508356
129,29.874938314783893,132.5411264471178,2.904008323941926,0.018185758302214482,1.0693085249783112,106.63576856547994
130,59.409021654884974,121.57928912980292,4.4101913780322,0.028375053008576803,0.26527149946646894,51.083269717232966
131,52.63606567875421,130.93084424317342,1.9499677248986607,0.04735385236334924,0.39200701528451376,67.99525931625982
132,12.230667126022743,120.942890938162,2.180868548811699,0.03318405330691895,1.3236625144146774,103.66891510722454
133,127.00699528902186,97.21593762822982,2.7961999443718972,0.01609906792203906,1.0918798586352447,53.968038316545574
134,23.452340718824537,114.29830089566009,2.9658619253056306,0.0382834136968875,0.7286964854285445,81.77998299604053
135,49.16092853999121,95.71669349943534,0.7447969173167979,0.024237822452188182,1.009467444376212,52.275651670082596
136,77.8431335170356,88.17213705936062,0.3884334537761619,0.04581221462992366,0.2562810253078391,10.745816198792355
137,101.67186175700166,61.341946718141514,2.56209626608097,0.005171843521684252,0.7337154104781711,18.33921422622693
138,97.51125586064622,83.57787308722462,2.42158165227202,0.048817105860844374,0.798355378142562,29.189061263134672
139,3.6149584406790725,86.83236853534174,1.3773179542670677,0.02169632572187766,0.8489177631731248,80.6643483235655
140,26.254563577727573,146.54051429565504,1.3123724495060474,0.03396424919160584,0.09557271164067341,113.89752688722393
141,79.48433958283407,95.49990494477692,4.26978263978753,0.009823990008079323,0.331749804190827,29.45507652904677
142,1.7606169831705598,101.19899449441328,1.1413466804580963,0.03123605967878528,1.4535062896247926,95.91828303000244
143,164.63391812255134,85.43868319559255,0.40596917833767565,0.043542027857880215,0.6226616446886563,0.8447907297860882
144,62.44024981159517,119.08030053220688,4.32228796652326,0.04100790907098399,0.9612650226631924,75.02674014977799
145,46.15369779971496,145.03343402849168,1.1223648528134489,0.011257275846169267,0.6783496101344604,98.43019980803905
146,179.07380656782667,120.16621075672575,3.8689199574995174,0.038702282166137594,0.6352784150085966,33.61619404331336
147,197.08730752001088,141.19761730147047,4.737816840493888,0.006509194308432813,0.9747959541450546,89.85896941826765
148,48.27470091084716,110.23936727369784,1.4239217320022264,0.010078757415474919,0.39920664834868624,61.00660738050386
149,10.933881059339058,81.43740719942551,2.2643740321087105,0.03976400755932174,0.3876769891992174,63.49342206980728
150,120.85242220335748,81.16867469531039,3.7889321049309532,0.03022834556882728,0.21862042248301677,2.1789259621868844
151,143.00178444374788,95.60078969316442,4.198762521013176,0.03165558360874083,0.5258205503752242,21.770252600664783
152,199.40130232435683,93.94302970244352,4.780076568919571,0.03464487402712668,1.2430382011502326,58.42751562564665
153,156.65103458031572,126.50053886329383,1.8022739957422678,0.04762797652218534,0.9508192025696008,46.266804411186314
154,76.036176020338,75.47087645436955,0.3600322099166836,0.006442386317341749,0.47234161656599116,8.161782347512897
155,183.10457775257643,58.04349285345182,2.620606676355398,0.007461687271231136,1.1406336035813678,24.00494863699992
156,156.94543705933788,141.4556680462109,0.4032468170006609,0.0147331345022713,0.28449426981073433,4.4579313694781675
157,45.17298709895843,138.32439172238344,2.2207766145923884,0.02261456752043974,0.9570648359343189,98.86380043606731
158,132.9869032381159,120.69017780306991,2.726480616053271,0.038090317928842966,1.3689191736041306,77.77446685141899
159,151.62347083184727,134.55672272117974,3.8567517846350476,0.03360078753368633,0.2986602185212775,17.07861528017387
160,57.1819935164535,134.30080013327705,3.881344214676052,0.004070835667198515,1.1748866496242394,111.4982287859041
161,89.85820162913059,77.30678381552141,3.5122720425074982,0.04405739502552776,1.23118343962882,47.13993668864529
162,165.35476017776546,69.6885155366706,1.7968691931684522,0.020824551035924833,0.7909640504067615,11.28991183738598
163,130.45434001528005,117.201665694318,4.4860341476080965,0.021045469798012473,1.380729343529158,89.72160836894199
164,191.93299815113954,126.56134649884206,4.962900487279654,0.010260124471873779,0.9518279614600474,76.93718326410908
165,126.49443729260467,63.28948616084236,4.800658632098558,0.020874315873600564,1.1119820219905316,38.84676529686726
166,180.0589886569021,68.13750060304106,0.16618265176548908,0.015152374147380212,0.1324148242767603,1.321478708348137e-73
167,46.57654468446584,89.51394588671094,1.818151694689158,0.008756094697795414,1.4798879248926802,68.24047452699766
168,64.6899244608925,82.17677199506593,2.9926947157378407,0.003668046633405309,1.1753045236431316,58.92350772307497
169,180.03175155778044,51.100228958579905,3.2128193586322102,0.020498068661266435,1.38294183077221,29.49217851368487
170,187.1104284514195,125.30866826794391,3.216331159633086,0.018685151537852565,1.3427439782004564,84.39892914054272
171,51.84587273629055,75.87434498315551,4.894291617821091,0.0462248819421871,0.27850762277628155,18.33795531561284
172,82.09649534590699,96.93056235411689,3.7614508004486553,0.03874252059823113,1.2558787986193696,65.26834708158694
173,137.83606066511206,108.71903554492549,4.643853979278742,0.01947277743089821,0.5001033799651347,31.360388208786656
174,34.875361822666704,63.83111970411607,0.36555465390751773,0.04752359026470271,1.1020876694770303,30.989255496725427
175,99.58021262547658,104.24761280777753,0.8751511746075485,0.04130130354102894,0.8010073005277601,29.71356345113049
176,131.55848752940372,100.4477810081986,1.4947978251195875,0.013873231280426931,1.0654818354988795,40.382018015401826
177,36.20383598534356,80.84901763912337,0.32155904126452917,0.03533307201797618,0.8295144543679356,44.20324096946402
178,35.630132767652256,90.87052662248318,0.2800344741492006,0.006147751978340133,0.5937014470001849,55.09147493635159
179,97.90482818571753,137.6299034963461,2.282402774708606,0.014112833882579504,1.2723392155712694,95.08254164802347
180,20.480455005424524,130.9181578368748,0.6073306548832524,0.02234186610098299,0.5054657735134148,108.67329087732814
181,86.63675766744974,55.66744401271786,2.221936641566961,0.037905052312352805,0.9544291828491895,20.311394709179975
182,5.4746767438676125,130.2770946227591,4.396205666941052,0.03262963526465153,1.1573152278098808,109.27334504962472
183,39.10029712680698,112.35655450379556,0.21345698132408775,0.005671690754758658,0.6685251263998426,73.12197807815343
184,139.0187313799698,98.62089381698696,2.8414570114397337,0.01881748589823282,0.11316578327078966,0.1480604276735793
185,194.70914591293126,100.55188510211293,2.31248668919513,0.04281365367950988,1.178826789629694,43.901077024956514
186,30.643634171893375,93.68117723495746,3.012123957667503,0.042175601970262884,0.9140937035967924,62.78958779069827
187,12.776522666408695,73.93740799616387,3.658996006171025,0.01863507989093253,0.8975481275877067,59.77861352894083
188,131.665213381752,85.1294857577125,0.2298112490255999,0.026921259364911534,1.3898879525431662,10.355175976402101
189,156.20461670789675,132.10842268045522,2.325670451688633,0.02133131518245774,0.40538311626128937,20.988334602739364
190,137.1968686150928,55.875168764550565,3.1851071139635745,0.048447944515340305,0.4231328370076417,2.1632217218479015
191,129.6240644600058,50.13503719113673,0.5613676642224513,0.0035881724648203777,1.169567838290694,4.674088689520492
192,86.39316144940406,86.94290344338143,3.8632066570532104,0.03486643226141036,1.4641907064419273,63.82718366412376
193,153.62623784044652,72.08743525936585,4.032280583247856,0.047011510984638384,1.0625355022494214,33.68346655872007
194,155.4241969909105,66.79259095225746,0.7024049712787389,0.019420900504989833,1.3898748718993643,14.362579892578026
195,102.52311317978653,103.2549216523363,3.652291422828015,0.02866836940513343,0.5987036264265266,37.674380593207005
196,146.98885887656277,104.53206547799542,0.5777685129916299,0.023301557027142258,0.8389722916495573,13.85127407411671
197,147.8446970212155,68.05025877890213,3.902799887959842,0.015859333716200026,0.35631618359474865,3.7588209273187783
198,0.14195032109198813,103.71743131998367,3.3346480464370627,0.04813332147037047,0.911473307201498,88.1954110487874
199,56.51877437862498,79.36618684956319,4.355138728275984,0.026757257920824354,0.13466283675329271,16.264184164262737
200,33.05982879427225,134.90198981084444,0.23324052163299858,0.007680559716873228,1.0378724743171266,101.62533241190462
201,193.9659114193376,56.78567836986541,3.959416199429948,0.035483297830937,0.9865414340185005,21.15438969924069
202,70.07811282177552,88.60817091935682,2.2916001418608083,0.003906448303794148,0.3527783599186907,26.912713695055537
203,56.238494537266014,63.925404767865466,3.8462810740263116,0.03526428749864526,0.37101454986477045,15.702263131315071
204,120.0725149658297,149.96875763083028,2.772186682250318,0.03892618079374518,1.1775185637863563,93.09578449037
205,70.48948206376866,83.94297275754182,0.45341224222062215,0.025744617216211334,1.365139450395121,33.81356885254751
206,198.9322754047671,52.12688634945684,3.2943337852720767,0.021775965826827757,0.10319499185043274,5.81679563411928e-14
207,117.33447221468492,144.3568656669599,2.804417964141817,0.047581512611117045,1.4175139840927227,97.68975983639456
208,32.550037646505416,77.50282202300518,2.0284897799587447,0.018902497643782244,0.286223604369997,42.19037203311308
209,104.14082246328422,76.50787558728882,2.906501248891865,0.03571164101807509,0.5711316317395955,17.34130246116357
210,113.25581913649036,118.43530077363859,4.9912602743204735,0.03221186667580331,0.4148659098418037,32.283742348632245
211,41.90438743004592,106.50028911678838,1.68319815572834,0.049162539153972694,1.1915321617321433,71.67532230718083
212,196.15863227096187,51.67473489860238,1.5510067431238332,0.038287684978056846,1.1034438666016346,9.387233755092108
213,28.958879670755987,118.30968608822432,4.500399190638632,0.026053836789753215,0.8491353970575355,87.28824665194546
214,190.50750459518122,77.93667454162241,2.2573145556086955,0.0042011451811008035,1.1286585170485401,32.20242834063444
215,54.62624067662749,61.076933052772276,4.476742012019604,0.013464333837126485,0.4596971666469349,22.39281313442061
216,105.16761998037664,76.88552958376215,4.915263452250113,0.02549908129089747,0.3101336323955541,8.913366629545965
217,194.65382808374315,142.87745392891753,3.602776812160578,0.004328534379177716,0.4395374484307152,31.019461805265323
218,114.26815494091352,94.02910740496978,0.49363530954402546,0.019698118866616494,1.1120691259121922,21.96095497728415
219,184.36940308411556,115.64320977792543,3.733910227568254,0.04426817525499781,0.9391604772746119,50.50047847996943
220,89.06804146062358,87.64633737160422,1.6113703353673698,0.026220150446577137,0.9704160148024484,37.503702343284644
221,14.30341829075672,144.07296234660964,1.6098778822051836,0.023077304326320314,0.8608333836906762,124.81013215674817
222,32.15510230048484,53.404272420645384,4.24927620186688,0.010241328373903954,0.5911374451312764,29.722726948000243
223,181.92170073600406,96.1950715511959,3.4467012113962388,0.010589291907642517,0.5079077388133053,16.03585416884432
224,85.8445598482212,78.93935106077572,1.613345067256438,0.025859938977831873,0.4562912682416936,13.771839794722677
225,110.53146499911968,139.52882475322315,2.653335828254237,0.008683829072246997,0.894698244966562,79.37089013499137
226,98.80171847823556,125.36122795082042,1.561873093299554,0.03510090224759664,1.2176584142464832,70.4542460819091
227,47.79478664095487,108.8905522831165,0.2872460566246682,0.0031842747439019834,0.3574297637498188,60.99623792347798
228,190.26963904681364,119.41064579021472,0.7388407246122558,0.0398404332599341,0.4654091337326705,3.0394573265480016
229,32.039297376090346,55.337522278905894,2.7128813518083317,0.0029009449106613856,1.3842280382635033,44.405617209633235
230,155.1464341961199,96.30827538631647,2.4436361109629425,0.0335570763253938,0.6561121241442981,20.717350778772786
231,150.57863232140213,89.67399695273738,3.564262467934585,0.03961781629738291,0.14681201111639688,0.08616336604237518
232,82.62198392812424,70.18869710266532,1.3014919856966256,0.04474605482321893,1.3705424790634155,34.23424756013933
233,133.5977986329507,112.08182521129423,4.115694383944355,0.034214658800213626,1.447494247466195,81.2226393740107
234,155.52122550541546,115.41016774091179,2.9465708479094315,0.04350503579355544,0.5577299587207293,24.471049281726213
235,9.390600250373637,59.02319692181602,3.3948666056632244,0.02713595597463421,0.7836107195684379,45.93853757340412
236,123.15464872043098,81.45817985676169,1.910457532085466,0.037869622356695117,1.2971747903446984,40.66572007899024
237,75.69874420678045,75.03730109183874,1.414899932359968,0.04440967657534299,0.2918616003124864,7.666986313497475
238,17.96781900727755,61.03900686507004,0.7955622286794806,0.02652884122786755,1.274145644536178,44.300321590983735
239,73.70759947973599,69.5936038028508,1.3189656878798828,0.006211117120842365,1.2886802352596443,36.278577054464975
240,159.231469420794,106.94282966795947,3.6892729893993947,0.04863050335784136,0.8535692983438256,41.56785840721889
241,139.58224584727517,92.00942889374542,2.1977756036227,0.03461846562019292,1.338999745058167,50.813867078467496
242,199.15653890763082,75.87970747084609,3.089087873694494,0.026257191629882853,1.389196770275463,45.12204870547679
243,42.283108834435225,88.5919404390583,0.06846607850749253,0.027573013321732807,0.6241123361714562,46.141750414685625
244,67.78422763435381,62.91853745581564,2.6016147856873033,0.029680957462399255,1.0475476908871317,33.26972883712314
245,133.42077878834,99.0352881760686,0.22137209772492117,0.014992533178331147,0.6673449799119756,3.2144287570431587
246,121.22732510680494,68.1040486162787,1.4007172584628775,0.013713261556244395,0.4806805639454892,3.7944145621034178
247,9.765395913599617,111.58101375347833,3.2264332091308257,0.010986472938456924,1.3710021502199163,102.32673565085554
248,162.3845242103195,112.6384007671744,4.977829354731817,0.026055258746242732,0.24933589308447607,7.03522995283009
249,170.67620255243926,91.92681842666163,0.5943940025205441,0.03416575617657472,1.0579093431431033,11.920186477629489
250,193.3636989144792,68.57088470216421,0.7266512175000772,0.03840000114431007,1.15473321061878,7.35319625795408
251,117.2295174551727,69.03135061586242,3.0344542332036193,0.005171319256141875,0.8030323731199173,26.059532716530832
252,5.896421435004506,116.77269622282441,0.22936596608054083,0.03003833613527927,0.6032039793688676,110.07450272148924
253,199.13052119573464,86.21672031154161,0.6077022219244271,0.013410859260329713,1.2791116720878282,13.340813060102253
254,62.02176733996365,144.16315318479147,2.023760490033812,0.024888514319178635,0.5682335757702865,81.17444514172439
255,169.41536903982208,111.88793145459611,3.2956193081237717,0.008542611926857941,1.3691748032668913,80.01149923072866
256,79.63222876995604,140.3151522644564,2.686073807873159,0.04532247530647728,0.26794641856608875,48.09751256566001
257,74.22655484561413,139.36351843108798,4.9322002318693645,0.04605808552251228,0.6453539121617801,68.75113894098129
258,48.00570633025807,142.90197170644547,3.343871484416251,0.009554199853800339,0.6582947394388787,99.57161313578897
259,115.7368083923381,125.60417081665115,3.0779592135433065,0.046079468662528204,1.2016487101438251,76.22431432376415
260,198.31469333887986,126.26121571033944,4.425115088658261,0.0023279651945328455,0.4811754689554881,31.663410378616817
261,13.174211881962616,77.56512073272945,1.4014380866102067,0.01212986969010283,1.1443996693834628,64.76789117228525
262,148.02487457355014,51.161910137720255,0.5852174649830699,0.00893831704635167,1.2723292789391816,5.3999182583367045
263,149.83435167045752,120.40265451048174,3.8282597029500542,0.04631951212980316,0.9856611115974347,60.11402584869431
264,143.02564979317074,76.19073037339027,1.732899612399092,0.014889495527483445,0.8112675069651193,16.808852294945194
